year,n,mean,ci_lo,ci_hi,metric,variant
1994,73,0.633950162260422,0.6115948318495459,0.6548045741428411,lyric_valence,weighted_all
1995,67,0.6365688867829497,0.6118405588926494,0.6599854016403294,lyric_valence,weighted_all
1996,61,0.6200998454834395,0.599230804443593,0.6409722874449202,lyric_valence,weighted_all
1997,64,0.6295120334020476,0.6051792711698402,0.6515989768594548,lyric_valence,weighted_all
1998,60,0.6194361319864596,0.5904943636246958,0.6482102162785022,lyric_valence,weighted_all
1999,62,0.6290089657118662,0.611858143899001,0.6449319181067895,lyric_valence,weighted_all
2000,73,0.6198758268604464,0.5926788721926758,0.6450262595639272,lyric_valence,weighted_all
2001,56,0.6248667294692297,0.6070103792253783,0.6434804897426326,lyric_valence,weighted_all
2002,54,0.596397608059981,0.5802562239393179,0.613151225770798,lyric_valence,weighted_all
2003,64,0.6007853129285495,0.5802009741606962,0.6216935428488776,lyric_valence,weighted_all
2004,54,0.594406823613232,0.5780735454313372,0.6108837601876066,lyric_valence,weighted_all
2005,68,0.596211305503007,0.571304392850425,0.62130708077271,lyric_valence,weighted_all
2006,68,0.5994320178133546,0.5850097222010596,0.6160649445663923,lyric_valence,weighted_all
2007,68,0.6070667299743596,0.5866836744381839,0.6265880519250648,lyric_valence,weighted_all
2008,86,0.588127836634642,0.5661188772603819,0.60940815394569,lyric_valence,weighted_all
2009,87,0.5996375420374543,0.5829426190966894,0.6176165919022772,lyric_valence,weighted_all
2010,91,0.6085128686160826,0.5917761861159607,0.6235446463988501,lyric_valence,weighted_all
2011,105,0.5863078496415078,0.558841142221021,0.608696308137807,lyric_valence,weighted_all
2012,78,0.5904544366032861,0.5678305506051137,0.6133741181937369,lyric_valence,weighted_all
2013,94,0.593813389744339,0.5763048731363639,0.6115185654761606,lyric_valence,weighted_all
2014,81,0.5898653455688602,0.5729449405930406,0.6096841199415266,lyric_valence,weighted_all
2015,98,0.6249694296005402,0.6039448719045345,0.6454943625799283,lyric_valence,weighted_all
2016,92,0.5871826731336184,0.5635120351160678,0.6081728968767036,lyric_valence,weighted_all
2017,80,0.6045438592217045,0.5763717406420789,0.630743587639629,lyric_valence,weighted_all
2018,122,0.5989507357097498,0.5742408793841323,0.6236588828681374,lyric_valence,weighted_all
2019,109,0.5968662805126629,0.5779418164776202,0.6171176604580225,lyric_valence,weighted_all
2020,143,0.5779034750206943,0.5604394815372831,0.5957920006703078,lyric_valence,weighted_all
2021,125,0.5872883362263664,0.5658896328300129,0.604436552594021,lyric_valence,weighted_all
2022,136,0.5980509760895456,0.581526027747698,0.6129906997372624,lyric_valence,weighted_all
2023,132,0.5660228826514484,0.5471945189800304,0.5902340244502607,lyric_valence,weighted_all
2024,131,0.5889849767917172,0.5669906234177043,0.6099107518666868,lyric_valence,weighted_all
2025,134,0.5861796360839128,0.5644346023910407,0.607555399127183,lyric_valence,weighted_all
2026,91,0.6171020972725355,0.5940694126982736,0.6448799824172096,lyric_valence,weighted_all
1958,51,0.647970070975474,0.6318931876222537,0.667015744385007,lyric_valence,unweighted_all
1959,59,0.6302675160807343,0.6111423623561693,0.6493840726850908,lyric_valence,unweighted_all
1960,91,0.6292515645565588,0.6114136845579714,0.6467667870428039,lyric_valence,unweighted_all
1961,80,0.6288974451738893,0.6110487062264097,0.6452397406008191,lyric_valence,unweighted_all
1962,73,0.617210809739058,0.5977203475260736,0.6353314167485451,lyric_valence,unweighted_all
1963,88,0.6395761048809694,0.6227774939888993,0.6570989871448571,lyric_valence,unweighted_all
1964,115,0.6398850752946111,0.6257753171905804,0.6537754974527382,lyric_valence,unweighted_all
1965,105,0.6360552477548861,0.6243972941004327,0.6488492277047784,lyric_valence,unweighted_all
1966,111,0.6214904970846273,0.6084677518896242,0.6349573878359955,lyric_valence,unweighted_all
1967,99,0.621663044648417,0.6046845074922937,0.6380629577606294,lyric_valence,unweighted_all
1968,110,0.6351901067118121,0.6238685515690727,0.6459504757542666,lyric_valence,unweighted_all
1969,87,0.6430960263281884,0.6292695487153276,0.6573895204064801,lyric_valence,unweighted_all
1970,103,0.6323481319457205,0.6192375378636927,0.6454989904282861,lyric_valence,unweighted_all
1971,96,0.6353497776737603,0.6219728672920837,0.6478763497243127,lyric_valence,unweighted_all
1972,97,0.6353629067877997,0.6234908032251196,0.6473552123230927,lyric_valence,unweighted_all
1973,79,0.6250334871793986,0.6103984764421945,0.6391693955511699,lyric_valence,unweighted_all
1974,70,0.6315520876241154,0.6150687365822018,0.6481983124938645,lyric_valence,unweighted_all
1975,76,0.630389468789029,0.6161143367548476,0.6436006250153002,lyric_valence,unweighted_all
1976,61,0.6275056035536569,0.6126131941150142,0.6413924615303751,lyric_valence,unweighted_all
1977,80,0.6450405062581552,0.6287683750355982,0.6613462036836608,lyric_valence,unweighted_all
1978,67,0.6400656972868372,0.623676678465339,0.6535936615718211,lyric_valence,unweighted_all
1979,79,0.6288039526207172,0.6112881063368045,0.646772204768303,lyric_valence,unweighted_all
1980,65,0.6111052166813166,0.595013423493932,0.6260874735960313,lyric_valence,unweighted_all
1981,62,0.6292444117538737,0.6119838762008293,0.6464562908670701,lyric_valence,unweighted_all
1982,68,0.6341805884887628,0.6189495311227675,0.6490295387338355,lyric_valence,unweighted_all
1983,65,0.608701530529457,0.5909151339698359,0.6253605524659862,lyric_valence,unweighted_all
1984,72,0.6075784197212116,0.5921813975407193,0.6223203710119931,lyric_valence,unweighted_all
1985,72,0.620264403653541,0.6041580454135865,0.6358966321909144,lyric_valence,unweighted_all
1986,51,0.622508438146692,0.6042137778364474,0.6407787299945769,lyric_valence,unweighted_all
1987,65,0.609759977166799,0.5918129617881548,0.6278957798068865,lyric_valence,unweighted_all
1988,60,0.6254107294555291,0.6101391073013758,0.6415846880139147,lyric_valence,unweighted_all
1989,59,0.625136383565791,0.6111877461206607,0.6411879641741729,lyric_valence,unweighted_all
1990,71,0.6171766196012584,0.6034876952976328,0.6304199730721566,lyric_valence,unweighted_all
1991,53,0.6281807372073115,0.6078129330989647,0.6462100456469334,lyric_valence,unweighted_all
1992,56,0.6242684497950476,0.6085134103289952,0.6396625092847902,lyric_valence,unweighted_all
1993,61,0.6155082546948479,0.5986655157602483,0.6320592639477655,lyric_valence,unweighted_all
1994,73,0.6177487462576242,0.6005541386208246,0.6343878195192942,lyric_valence,unweighted_all
1995,67,0.6157002640311057,0.5966001152166869,0.6371435470935038,lyric_valence,unweighted_all
1996,61,0.6104723483744847,0.5933583161378786,0.6264583530515324,lyric_valence,unweighted_all
1997,64,0.6262884756870739,0.6123888513446457,0.6401744179461031,lyric_valence,unweighted_all
1998,60,0.6052077456077145,0.5868259818018354,0.6212381803745014,lyric_valence,unweighted_all
1999,62,0.620081079939002,0.6065498043254997,0.632731999433781,lyric_valence,unweighted_all
2000,73,0.6080583411989872,0.5939797726993176,0.6219673225624072,lyric_valence,unweighted_all
2001,56,0.6084705800460404,0.5926915843567039,0.6237357222236019,lyric_valence,unweighted_all
2002,54,0.595908639280342,0.5771195621979625,0.612156971085281,lyric_valence,unweighted_all
2003,64,0.5962490688555949,0.5798932991666992,0.6112647875507617,lyric_valence,unweighted_all
2004,54,0.5998036630016251,0.5841984522323747,0.6150085094806509,lyric_valence,unweighted_all
2005,68,0.6039419508788786,0.5875110175720275,0.6197635939505269,lyric_valence,unweighted_all
2006,68,0.6024024319493777,0.5906481519658524,0.6143521384247662,lyric_valence,unweighted_all
2007,68,0.6069047835533589,0.5949652091905495,0.6190741692659084,lyric_valence,unweighted_all
2008,86,0.6041739003266922,0.5907755076373026,0.6163517998443853,lyric_valence,unweighted_all
2009,87,0.6033730381409506,0.5935302414424874,0.612703011316515,lyric_valence,unweighted_all
2010,91,0.5874094003109216,0.5747626205520342,0.598943655221086,lyric_valence,unweighted_all
2011,105,0.6024123154388088,0.5901422731057244,0.6142018100670461,lyric_valence,unweighted_all
2012,78,0.5885633482929866,0.5723641599654191,0.6045232635862516,lyric_valence,unweighted_all
2013,94,0.5978379970528641,0.5845069310947015,0.6106198522830679,lyric_valence,unweighted_all
2014,81,0.5938401337099183,0.5797810306427844,0.6068763094266704,lyric_valence,unweighted_all
2015,98,0.6125216248588438,0.600269984651586,0.6246990240581386,lyric_valence,unweighted_all
2016,92,0.5926564404578227,0.5811228454098388,0.6045846348025231,lyric_valence,unweighted_all
2017,80,0.5834014262152841,0.5715130349149113,0.5958064916881856,lyric_valence,unweighted_all
2018,122,0.5802954345600464,0.5682380461302926,0.5936294720112941,lyric_valence,unweighted_all
2019,109,0.5766159878729322,0.5645942466680258,0.5891710059747866,lyric_valence,unweighted_all
2020,143,0.574760509898654,0.5672131541575246,0.5827534229073059,lyric_valence,unweighted_all
2021,125,0.5749733163244977,0.5666863848577086,0.5839174071168252,lyric_valence,unweighted_all
2022,136,0.5829157159212353,0.573469307257337,0.5922836490185884,lyric_valence,unweighted_all
2023,132,0.5619350207037588,0.5504417829012584,0.5732138191120196,lyric_valence,unweighted_all
2024,131,0.5687699543822219,0.5601876917820825,0.5777573629880582,lyric_valence,unweighted_all
2025,134,0.5832170243106504,0.571916028343223,0.5946794089316605,lyric_valence,unweighted_all
2026,91,0.5933258192402331,0.5774965453499541,0.6082723883760369,lyric_valence,unweighted_all
1958,51,0.6575006330227228,0.629744798561649,0.6918332643588259,lyric_valence,weighted_complete_case
1959,32,0.6353262436584599,0.6081103940838968,0.6608963017420888,lyric_valence,weighted_complete_case
1960,58,0.6336157365803204,0.6038113166809074,0.6611157443738193,lyric_valence,weighted_complete_case
1961,38,0.6175081468724154,0.5904818837592364,0.6432229989695739,lyric_valence,weighted_complete_case
1962,37,0.5963008910654486,0.5585239917390961,0.6341873988443575,lyric_valence,weighted_complete_case
1963,47,0.6461445766724425,0.6227839593683508,0.6683406159104252,lyric_valence,weighted_complete_case
1964,52,0.6509337883468668,0.6280195901022759,0.6714857165379292,lyric_valence,weighted_complete_case
1965,41,0.6430611519385623,0.6279257306131653,0.6581135101252601,lyric_valence,weighted_complete_case
1966,45,0.6157954598486779,0.5926800241942181,0.6399296277328981,lyric_valence,weighted_complete_case
1967,47,0.625090617418822,0.600934504918006,0.6471608077366081,lyric_valence,weighted_complete_case
1968,48,0.6279472155346412,0.610425398643488,0.6458254510839884,lyric_valence,weighted_complete_case
1969,42,0.6459000322373198,0.6207918134734267,0.6702303316959318,lyric_valence,weighted_complete_case
1970,53,0.6312341154736807,0.6117889304186379,0.6514113926460718,lyric_valence,weighted_complete_case
1971,46,0.6535347078247563,0.6354758509351967,0.6687042719928017,lyric_valence,weighted_complete_case
1972,46,0.6392564006366445,0.6181711220756959,0.6594056004286353,lyric_valence,weighted_complete_case
1973,44,0.6203978305832832,0.5970055736179621,0.6414182628435915,lyric_valence,weighted_complete_case
1974,40,0.6386113528968583,0.6185392448870115,0.6595654681207033,lyric_valence,weighted_complete_case
1975,33,0.6264641033619943,0.606079379752652,0.6445572667986531,lyric_valence,weighted_complete_case
1976,29,0.6139036938396396,0.5855979005800771,0.6434906988219262,lyric_valence,weighted_complete_case
1977,52,0.6361619109888448,0.6119668667902292,0.6616331478855143,lyric_valence,weighted_complete_case
1978,41,0.6445701668341627,0.6274565177195199,0.6618000901112113,lyric_valence,weighted_complete_case
1979,44,0.6387025916012253,0.6112187207602121,0.6641983014847136,lyric_valence,weighted_complete_case
1980,42,0.6207235746051393,0.5946280242468625,0.6469552618758213,lyric_valence,weighted_complete_case
1981,37,0.6378984091759914,0.6173261308441923,0.6562753064813237,lyric_valence,weighted_complete_case
1982,44,0.6296674429375014,0.6070035991143798,0.6507697898348176,lyric_valence,weighted_complete_case
1983,38,0.6016715848762907,0.5750937227761317,0.6270788201088197,lyric_valence,weighted_complete_case
1984,41,0.6106304631022507,0.5903210311241057,0.6292438923926896,lyric_valence,weighted_complete_case
1985,42,0.6246596889546471,0.6032814735974857,0.6475774983484743,lyric_valence,weighted_complete_case
1986,36,0.6167451023655298,0.5874210173980311,0.6425720444182178,lyric_valence,weighted_complete_case
1987,42,0.6197846098060953,0.5946904098542526,0.6438926659900034,lyric_valence,weighted_complete_case
1988,41,0.6297770199270352,0.6092471462174931,0.6488861700891019,lyric_valence,weighted_complete_case
1989,34,0.6195498704559698,0.5963936804092959,0.6408136899026164,lyric_valence,weighted_complete_case
1990,51,0.6271382451408942,0.6109664239417842,0.642533668315814,lyric_valence,weighted_complete_case
1991,36,0.6327390923576388,0.6087399467939947,0.660870751555793,lyric_valence,weighted_complete_case
1992,38,0.6294321877651914,0.6080046620314219,0.6514799223937341,lyric_valence,weighted_complete_case
1993,53,0.6184847273261646,0.6014830200287247,0.6364903058020034,lyric_valence,weighted_complete_case
1994,57,0.6346112118455177,0.6129832704269529,0.6573356477507168,lyric_valence,weighted_complete_case
1995,53,0.6375663755179856,0.6131228766700099,0.663497733645012,lyric_valence,weighted_complete_case
1996,50,0.6203770111749088,0.5986576702314242,0.641741066853142,lyric_valence,weighted_complete_case
1997,55,0.6291816826647695,0.6071535139049956,0.651060671697959,lyric_valence,weighted_complete_case
1998,45,0.6208306277143723,0.5905173506282988,0.6484810276033978,lyric_valence,weighted_complete_case
1999,49,0.6289581006888123,0.6132280867786178,0.6448696695711398,lyric_valence,weighted_complete_case
2000,57,0.6202005627275099,0.5931206167133395,0.6466635055324592,lyric_valence,weighted_complete_case
2001,49,0.6251556576630212,0.6065812934780592,0.6432940334148955,lyric_valence,weighted_complete_case
2002,43,0.5958080289192746,0.5796810700779021,0.6125356418008738,lyric_valence,weighted_complete_case
2003,52,0.6013262115288711,0.5788674427914032,0.6215563373559322,lyric_valence,weighted_complete_case
2004,46,0.594445551876348,0.5780272512983041,0.6123482324448599,lyric_valence,weighted_complete_case
2005,47,0.5955705440331143,0.5713241572902821,0.6211022040572702,lyric_valence,weighted_complete_case
2006,43,0.5991250156601615,0.5852251052254935,0.6163975403165809,lyric_valence,weighted_complete_case
2007,44,0.6071699413272745,0.586852059488486,0.6275608939080252,lyric_valence,weighted_complete_case
2008,46,0.5876945956191743,0.5635781982192394,0.6086578912873911,lyric_valence,weighted_complete_case
2009,50,0.599357693070239,0.582551202774479,0.6161276350567727,lyric_valence,weighted_complete_case
2010,43,0.609202601735183,0.5927674343035011,0.6238179898839236,lyric_valence,weighted_complete_case
2011,48,0.5852074924015952,0.5579442691129782,0.6075851760854806,lyric_valence,weighted_complete_case
2012,60,0.5906306567005346,0.5676808795275087,0.6153707163763028,lyric_valence,weighted_complete_case
2013,53,0.593561521570224,0.5750314599862153,0.6114751114338537,lyric_valence,weighted_complete_case
2014,54,0.5900568045431237,0.5714673096217974,0.609816389503531,lyric_valence,weighted_complete_case
2015,55,0.6254425610731634,0.601880283115228,0.6459629362901159,lyric_valence,weighted_complete_case
2016,45,0.5866944963247345,0.5630562358978345,0.6094506446711767,lyric_valence,weighted_complete_case
2017,36,0.6048632778628213,0.5769722807662121,0.6306063724804153,lyric_valence,weighted_complete_case
2018,48,0.6020259549401281,0.5779358199162314,0.6308528580921388,lyric_valence,weighted_complete_case
2019,43,0.5979629592306119,0.5792119444811098,0.6187860769336293,lyric_valence,weighted_complete_case
2020,50,0.5787620130092719,0.5611483919309277,0.5980512916071679,lyric_valence,weighted_complete_case
2021,47,0.5877852224648925,0.5662309573813005,0.6072681987420127,lyric_valence,weighted_complete_case
2022,48,0.5994824696161419,0.581559221803651,0.6161653008161726,lyric_valence,weighted_complete_case
2023,50,0.5667254907128914,0.5458071907300667,0.5941851477133148,lyric_valence,weighted_complete_case
2024,50,0.5909187196705264,0.567927001743182,0.6129368119441108,lyric_valence,weighted_complete_case
2025,56,0.5861770645747264,0.5643333836818196,0.6062043282539443,lyric_valence,weighted_complete_case
2026,52,0.6186246197328626,0.5923327370107442,0.6488324277135258,lyric_valence,weighted_complete_case
1958,51,0.6479700709754738,0.6312818914464148,0.6660089548572229,lyric_valence,unweighted_complete_case
1959,32,0.6403887057722784,0.610686335968171,0.6673935055021099,lyric_valence,unweighted_complete_case
1960,58,0.6233592295746676,0.6009087701919356,0.645486880479722,lyric_valence,unweighted_complete_case
1961,38,0.6219564968095765,0.5928410628743227,0.6464346033889441,lyric_valence,unweighted_complete_case
1962,37,0.6122715705129554,0.5849956885870731,0.6407477010596954,lyric_valence,unweighted_complete_case
1963,47,0.6414793479723043,0.6168731786671527,0.6634747979239003,lyric_valence,unweighted_complete_case
1964,52,0.6503442486385845,0.6288788423963432,0.6702961381560316,lyric_valence,unweighted_complete_case
1965,41,0.6376851833030526,0.6230295805681757,0.6524934337255955,lyric_valence,unweighted_complete_case
1966,45,0.6139253425108832,0.5947466915192559,0.6345569144307963,lyric_valence,unweighted_complete_case
1967,47,0.6218013897433832,0.5962855101249289,0.6450864841189244,lyric_valence,unweighted_complete_case
1968,48,0.6309259140519455,0.6141214780484064,0.6469365288585205,lyric_valence,unweighted_complete_case
1969,42,0.6392241182480769,0.6167010524782324,0.6588600022580836,lyric_valence,unweighted_complete_case
1970,53,0.6302997828254883,0.611169464415395,0.6503336881349124,lyric_valence,unweighted_complete_case
1971,46,0.6473180641551652,0.6307616503618265,0.6630494697437036,lyric_valence,unweighted_complete_case
1972,46,0.6356877040178274,0.6147148666726535,0.6545649991829435,lyric_valence,unweighted_complete_case
1973,44,0.6182646154894673,0.5979221914114088,0.6367424429814026,lyric_valence,unweighted_complete_case
1974,40,0.6359295757228806,0.6157896259321527,0.655347635148766,lyric_valence,unweighted_complete_case
1975,33,0.6273877512400796,0.6058252134151799,0.6456698573760771,lyric_valence,unweighted_complete_case
1976,29,0.6279103406696555,0.6051660077116283,0.6514297114720808,lyric_valence,unweighted_complete_case
1977,52,0.6416934430451408,0.6206788933482553,0.6633410888408214,lyric_valence,unweighted_complete_case
1978,41,0.6403563882565745,0.6246400140519945,0.6565414550083355,lyric_valence,unweighted_complete_case
1979,44,0.6332815620250826,0.6058443922164286,0.6595301811739878,lyric_valence,unweighted_complete_case
1980,42,0.6181296672811533,0.598044487474906,0.6393616282803009,lyric_valence,unweighted_complete_case
1981,37,0.636555930738469,0.616255996757827,0.6565199536320221,lyric_valence,unweighted_complete_case
1982,44,0.6333194937298665,0.6146659279335345,0.6509174789383967,lyric_valence,unweighted_complete_case
1983,38,0.61492719973514,0.590818977715573,0.6385965884245782,lyric_valence,unweighted_complete_case
1984,41,0.6099095048465387,0.5890462338928285,0.6282473668526767,lyric_valence,unweighted_complete_case
1985,42,0.6255483981784481,0.6053685632234309,0.6454175844445803,lyric_valence,unweighted_complete_case
1986,36,0.6214531566136848,0.5945861841040986,0.6475929024243371,lyric_valence,unweighted_complete_case
1987,42,0.6174084582443276,0.5946196732125686,0.6392187029180898,lyric_valence,unweighted_complete_case
1988,41,0.6272855212694288,0.6079591352482159,0.6444434930277398,lyric_valence,unweighted_complete_case
1989,34,0.6248097660944799,0.6040008357841858,0.6453819708988606,lyric_valence,unweighted_complete_case
1990,51,0.6212317618880305,0.6045299058905395,0.6374023586543409,lyric_valence,unweighted_complete_case
1991,36,0.6235484019894649,0.598004504744365,0.6515342790286358,lyric_valence,unweighted_complete_case
1992,38,0.6211999534146809,0.6007616766397811,0.6409152104661923,lyric_valence,unweighted_complete_case
1993,53,0.6149555001924402,0.5962535444277338,0.6327462358669008,lyric_valence,unweighted_complete_case
1994,57,0.6261189024358771,0.6071932188155926,0.6458666576038246,lyric_valence,unweighted_complete_case
1995,53,0.6273797540357088,0.6043556542192031,0.6524896331105021,lyric_valence,unweighted_complete_case
1996,50,0.6156348999213698,0.5960435603224297,0.6358372158941019,lyric_valence,unweighted_complete_case
1997,55,0.6208910392754918,0.6064042160883796,0.6359648190743736,lyric_valence,unweighted_complete_case
1998,45,0.6118812079836278,0.5901247250318419,0.631666646147641,lyric_valence,unweighted_complete_case
1999,49,0.618946545728942,0.6050668386063021,0.6334458140798748,lyric_valence,unweighted_complete_case
2000,57,0.6072279453155333,0.589596160823936,0.6226174182614239,lyric_valence,unweighted_complete_case
2001,49,0.6115552523046777,0.5946485082875868,0.6284276813358998,lyric_valence,unweighted_complete_case
2002,43,0.5911279814415125,0.5740394794657843,0.608086855869816,lyric_valence,unweighted_complete_case
2003,52,0.5994071290228488,0.5818622081828333,0.6166821668616995,lyric_valence,unweighted_complete_case
2004,46,0.5976946704863196,0.5812725366450132,0.6143238228611106,lyric_valence,unweighted_complete_case
2005,47,0.6058546719239271,0.5901120764540415,0.6230390313976444,lyric_valence,unweighted_complete_case
2006,43,0.6031157966426407,0.5884829726592171,0.618276997886229,lyric_valence,unweighted_complete_case
2007,44,0.6088105383812508,0.5926418795128285,0.624968137653114,lyric_valence,unweighted_complete_case
2008,46,0.5942857233929183,0.5766920859393423,0.6117026397007528,lyric_valence,unweighted_complete_case
2009,50,0.598664019302678,0.5849414488851215,0.6104913005204404,lyric_valence,unweighted_complete_case
2010,43,0.5976500719472649,0.5819054333427287,0.6122841651138108,lyric_valence,unweighted_complete_case
2011,48,0.5857217747015216,0.5655256125412395,0.6041425457841773,lyric_valence,unweighted_complete_case
2012,60,0.5921201127080882,0.5733507371408404,0.6108505117047651,lyric_valence,unweighted_complete_case
2013,53,0.5934999887054011,0.5755883149560662,0.611487200926731,lyric_valence,unweighted_complete_case
2014,54,0.5992512038040686,0.5822448423866862,0.6150137651858839,lyric_valence,unweighted_complete_case
2015,55,0.6152958047263217,0.5973097599865375,0.6323577994607168,lyric_valence,unweighted_complete_case
2016,45,0.5832967073942517,0.5652174140485674,0.5995872984396049,lyric_valence,unweighted_complete_case
2017,36,0.5875743709558696,0.5711701774823589,0.6030700677363249,lyric_valence,unweighted_complete_case
2018,48,0.5945357972679244,0.5764402807775583,0.614169185214746,lyric_valence,unweighted_complete_case
2019,43,0.579105054736527,0.5567545307701213,0.5999980375965523,lyric_valence,unweighted_complete_case
2020,50,0.5874612669069368,0.5733133838553011,0.6012087245050982,lyric_valence,unweighted_complete_case
2021,47,0.5825456973606061,0.571032681538951,0.5947293079094335,lyric_valence,unweighted_complete_case
2022,48,0.596194683268788,0.5803849588952023,0.6120240762810902,lyric_valence,unweighted_complete_case
2023,50,0.5717194269296572,0.553895758369396,0.5888269131891414,lyric_valence,unweighted_complete_case
2024,50,0.5801914558808909,0.5669528904393575,0.5921445878024572,lyric_valence,unweighted_complete_case
2025,56,0.5797116797976096,0.5619759189884626,0.5960764299123933,lyric_valence,unweighted_complete_case
2026,52,0.5982958729799829,0.5786649422495544,0.6185855346844611,lyric_valence,unweighted_complete_case
1958,49,0.015131254709484747,0.007817999909307587,0.027278647897563738,lyric_sadness,weighted_all
1959,59,0.01848632874660187,0.010851767342468625,0.030084714267113174,lyric_sadness,weighted_all
1960,91,0.019406820662821143,0.011586461303415528,0.029704394039237983,lyric_sadness,weighted_all
1961,80,0.02968671206874618,0.01851099035397403,0.04218266889328861,lyric_sadness,weighted_all
1962,73,0.028186519834077176,0.016201927957981588,0.044312899226880906,lyric_sadness,weighted_all
1963,88,0.02528757828924914,0.015133083003869115,0.03945427440142992,lyric_sadness,weighted_all
1964,115,0.01759268180497634,0.013450410571574466,0.022537848397739996,lyric_sadness,weighted_all
1965,105,0.01913557262854726,0.01512200019931187,0.023546182461354752,lyric_sadness,weighted_all
1966,111,0.03154552023496785,0.02161829203231203,0.04291961984148847,lyric_sadness,weighted_all
1967,99,0.015457530088373889,0.011381860997136813,0.02101834059451542,lyric_sadness,weighted_all
1968,110,0.02156471058147324,0.014653893496464225,0.029284259125973343,lyric_sadness,weighted_all
1969,87,0.01784252827622507,0.01266859512438066,0.02340158769225572,lyric_sadness,weighted_all
1970,103,0.021164055407230754,0.015925426408327722,0.02702240140217531,lyric_sadness,weighted_all
1971,96,0.019472911541084336,0.01463850296917366,0.025152506415761524,lyric_sadness,weighted_all
1972,97,0.016554781513613386,0.01159582944527961,0.02262106417807662,lyric_sadness,weighted_all
1973,79,0.016392177605343828,0.01189613176426114,0.022095683355093855,lyric_sadness,weighted_all
1974,70,0.015323092026443098,0.01125101202839785,0.02018833566221064,lyric_sadness,weighted_all
1975,75,0.02225818371453491,0.014530157747737776,0.031252260843589126,lyric_sadness,weighted_all
1976,61,0.01767617527378618,0.010710319231933087,0.025005548549601724,lyric_sadness,weighted_all
1977,80,0.017608085359193237,0.012323361940032777,0.022980494768853103,lyric_sadness,weighted_all
1978,67,0.021345294064319717,0.016021072975210778,0.02753119238493037,lyric_sadness,weighted_all
1979,79,0.02336473376218467,0.016733496487168837,0.030291172217104905,lyric_sadness,weighted_all
1980,65,0.01529792934035999,0.011089674499210831,0.019931896074093566,lyric_sadness,weighted_all
1981,62,0.019398690603312035,0.012755250231352948,0.02895747382477043,lyric_sadness,weighted_all
1982,68,0.02351599904542176,0.015549542251726606,0.033660028431136135,lyric_sadness,weighted_all
1983,65,0.01845970945135705,0.0120958801127459,0.02748107223696368,lyric_sadness,weighted_all
1984,72,0.021034475023258475,0.013927525563464846,0.0304330957609894,lyric_sadness,weighted_all
1985,72,0.025158101702926376,0.01724697572235426,0.03397597030518087,lyric_sadness,weighted_all
1986,51,0.026993770243814816,0.016077080692362907,0.042476884491656826,lyric_sadness,weighted_all
1987,65,0.027406927793480147,0.015447573518477795,0.041616175479754616,lyric_sadness,weighted_all
1988,60,0.022430750517726864,0.015150900966288048,0.03120547406516568,lyric_sadness,weighted_all
1989,59,0.014546711928310327,0.009570357207598967,0.02161919075051868,lyric_sadness,weighted_all
1990,71,0.01624313242438003,0.012528065745046094,0.020759848683968237,lyric_sadness,weighted_all
1991,53,0.01730119047711072,0.011029134153225546,0.02549559928563719,lyric_sadness,weighted_all
1992,56,0.015512711425931624,0.010177013977500813,0.021620723548164644,lyric_sadness,weighted_all
1993,61,0.01678814898440464,0.012931397581810505,0.021648561469659065,lyric_sadness,weighted_all
1994,73,0.013317906354743766,0.009269604454314434,0.018577818476929662,lyric_sadness,weighted_all
1995,67,0.017027162215205255,0.010848008734858033,0.024647707358836455,lyric_sadness,weighted_all
1996,61,0.01967628443202448,0.012394086735328205,0.02825242921105859,lyric_sadness,weighted_all
1997,64,0.015552232133046474,0.011456510806873087,0.02023031031258401,lyric_sadness,weighted_all
1998,60,0.01669212743644416,0.010384873752006892,0.025602207323178947,lyric_sadness,weighted_all
1999,62,0.01361005109648821,0.009931676133426041,0.01785325129285094,lyric_sadness,weighted_all
2000,73,0.021504337887719625,0.014147416265829766,0.03202504152162322,lyric_sadness,weighted_all
2001,56,0.013396966808117786,0.009516763105507491,0.01774754141070795,lyric_sadness,weighted_all
2002,54,0.0238281024253629,0.017471410599876527,0.030989660252090812,lyric_sadness,weighted_all
2003,64,0.017656063859959718,0.012819341321828517,0.02231255729300732,lyric_sadness,weighted_all
2004,54,0.01277885332215335,0.008776881802525885,0.018183223206628702,lyric_sadness,weighted_all
2005,68,0.01706515318315178,0.0118678593185428,0.022390476860079358,lyric_sadness,weighted_all
2006,68,0.0184518096072241,0.009714448651571412,0.028034342469435602,lyric_sadness,weighted_all
2007,68,0.02018793378496372,0.010021616331201785,0.03413392992148997,lyric_sadness,weighted_all
2008,86,0.02535667155980849,0.014403938928584917,0.041558091811030054,lyric_sadness,weighted_all
2009,87,0.020845535948054723,0.011433946822529413,0.03371472415349162,lyric_sadness,weighted_all
2010,91,0.013488260034695646,0.010087923555548259,0.017255542927896616,lyric_sadness,weighted_all
2011,105,0.01879251708293779,0.012595367162344905,0.02570650161675276,lyric_sadness,weighted_all
2012,77,0.019118296813100788,0.015261750371102596,0.024117340192806362,lyric_sadness,weighted_all
2013,94,0.01843546046363143,0.013735967611798877,0.02340745616320601,lyric_sadness,weighted_all
2014,81,0.021048052837139328,0.015737114788240122,0.026908783542058695,lyric_sadness,weighted_all
2015,98,0.01551718202155463,0.012103114876245245,0.019702607932580964,lyric_sadness,weighted_all
